month,customer_id,first_name,last_name,Total Transfer In,Total Transfer out,Account Monthly Balance
5,2389855743700224000,James,Ashford,3637.37,9844.699999999999,-13265.359999999997
5,2390177454676812800,Jason,Lee,5154.41,5524.259999999999,5040.419999999998
5,2391420188941555200,Donald,Lolley,450.57,3089.42,-856.4399999999982
5,2391511788947563520,Rebecca,Spruill,4240.37,0,4745.200000000001
5,2395053194102489600,Jerry,Butler,10367.5,8635.140000000001,457.16999999999825
5,2396964964099442688,David,Ayers,2439.9,7086.539999999999,-1029.56
5,2397534821692846080,Jacob,Cruz,2971.35,795.05,3717.5000000000005
5,2397671593611146752,Esther,Danek,9363.289999999999,4617.530000000001,-2302.17
5,2398607752988323328,Gavin,Sonnier,8865.87,4290.639999999999,8518.270000000002
5,2399301188310580224,Edith,Evans,7527.98,6374.26,-746.6000000000058
5,2399329195920911360,Adriana,Vergara,6107.42,7322.49,-24850
5,2400438893004957696,Clinton,Gutierrez,4760.57,7452.42,-1607.650000000001
5,2401762271868132352,Susan,Earlywine,13008.43,10330.060000000001,-6778.130000000005
5,2402598002494743552,Ashley,Guyette,410.93,4655.35,-2809.2700000000004
5,2404298406502979584,Jose,Cooper,4700.47,5095.630000000001,2928.4400000000032
5,2405893461712237568,Gary,Green,8273.07,10094.560000000001,-7190.140000000001
5,2406340006347731456,Patricia,Mccoy,0,1264.09,-2677.74
5,2406368758827901952,Peggy,Agan,1783.27,1660.28,7372.86
5,2406373851210624512,Kyle,Mcclellan,916.55,0,3270.87
5,2406710978497190400,Mary,Scott,5858.45,6187.31,-4247.8099999999995
5,2406742767035390464,Estela,Tingley,12655.359999999999,9793.27,14379.499999999998
5,2408437255993084416,Randy,Zapata,358.36,1864.21,-451.60999999999945
5,2408538866119947264,Joseph,Bell,5898.47,7722.0999999999985,-6141.409999999993
5,2412033634051630080,Carrie,Casey,11339.84,11286.96,-3478.010000000001
5,2413764377942098432,Robt,Tam,4303.81,2883.63,1395.3699999999994
5,2413867458101372416,Jackie,Horning,8693.25,8847.77,-4889.7800000000025
5,2413960730536726016,John,Alma,7576.849999999999,7854.69,7258.73
5,2415148638903674880,Patricia,Laflam,10740.600000000002,11257,6786.140000000001
5,2416358642392478208,George,Blanding,3375.2200000000003,2396.17,-5941.699999999999
5,2416806977540634112,Dario,Greene,4356.06,0,-6138.089999999999
5,2416846787609257472,Colleen,Schwarz,5779.82,6819.4,-4488.1100000000015
5,2417423776608161280,Donald,Allen,15995.859999999997,18429.83,-8575.670000000006
5,2419096581633643520,Eric,Wingo,8319.92,15646.42,-5047.229999999998
5,2420003113222984704,John,Evans,4627.450000000001,8163.280000000001,-15379.49
5,2420063990231532032,Lori,Jackson,4463.44,7901.950000000001,-12597.29
5,2420536216553911296,Ashley,Wang,4947.0599999999995,3155.8599999999997,-2778.330000000001
5,2420697757840714752,Matthew,Bishop,2215.4900000000002,1392.7,2008.36
5,2420844852292438016,Jennifer,Rundell,7321.949999999999,9529.42,-1606.4800000000023
5,2421132197712800768,Jerry,Frank,0,1634.86,-4538.41
5,2421448908678779392,David,Nguyen,11140.189999999999,14243.69,-4888.3200000000015
5,2421917285509473792,Philip,Kibbe,4616.58,16619.600000000002,-4296.060000000004
5,2423526838368638464,Eugene,Guenther,1861.8,2168.32,-13298.400000000001
5,2423583046448668672,Angela,Cuevas,1233.42,8328.89,-5402.499999999998
5,2425818172092466688,Shari,Brister,3182.6400000000003,9254.37,10414.59
5,2425821216833569280,Edward,Cambareri,16852.32,9920.54,5698.559999999996
5,2426454911111499776,Antonio,Smith,12478.44,10000.970000000001,1296.5300000000007
5,2429996933881916928,Shira,Wood,14144.88,7120.110000000001,2625.869999999999
5,2430116126014690816,Raymond,Smith,4951.389999999999,5205.779999999999,-4395.52
5,2431401871259973632,Howard,Nunnally,2818.8999999999996,13541.160000000002,-14060.620000000003
5,2433502821046038016,Sharon,Nelson,6782.3099999999995,2826.0200000000004,9240.78
5,2434986752773816320,Debbie,Popp,4723.88,2002.5,-883.2000000000007
5,2435541770178567680,Brenda,Carathers,0,2874.29,734.3099999999995
5,2436689578308462592,Stephanie,Lalinde,4487.610000000001,4185.099999999999,-1998.289999999999
5,2436876288016435200,Kimberly,Weekley,5064.429999999999,7435.070000000001,7707.3200000000015
5,2437029831872036352,Melvin,Bowers,1785.3,0,-33.859999999999445
5,2438198902173351936,Leroy,Baker,1681.21,10948.070000000002,-16391.87
5,2438204631320491008,Jim,Rozek,4369.13,6889.999999999999,10553.09
5,2438708497645227008,Patricia,Walters,6173.68,3038.21,-1080.7100000000019
5,2439811275263919616,Maple,Murphy,10548.599999999999,7022.610000000001,-198.23999999999887
5,2440168118403229696,Bethany,Pearson,5630.260000000001,8378.37,-11749.240000000002
5,2442579702586039808,Valeria,Mccarville,6607.9800000000005,9655.84,534.3400000000001
5,2442581488212573696,Rosemary,Hester,1697.96,0,2987.0199999999977
5,2444701846784599040,John,Kono,0,1378.65,-1421
5,2445399176283884544,Dorothy,Peterson,7759.42,13611.86,5261.159999999998
5,2445681814197916672,Juan,Covarrubias,7455.2,6928.209999999999,-10444.11
5,2446141626985823232,William,Randle,2033.4099999999999,5958.87,-13107.559999999998
5,2446780017296761344,Margaret,Weems,6134.66,5852.610000000001,-10723.15
5,2447570743244642816,Mary,Harris,180.81,2257.96,-5298.539999999997
5,2447673747057699840,Charles,Kelley,7895.05,11289.67,-1784.520000000005
5,2447712901577521152,Tarah,Meadows,1749.31,0,2400.6999999999994
5,2447982795183901696,Kristen,Montano,158.56,2512,3312.3699999999994
5,2449424279511175680,Freda,Fitzloff,2125.8,7237.36,-3402.790000000001
5,2451559024981152768,Caren,Hart,8003.71,3911.01,20464.19
5,2452670171808618496,Marian,Donovan,3333.3100000000004,4423.15,-12019.119999999999
5,2454140123779781120,Stacy,Browning,4426.44,4037.8300000000004,2267.7200000000003
5,2456173857394291200,Laura,Martin,7182.58,12117.500000000002,-2495.9300000000003
5,2461750434528882688,Colleen,Miller,6726.869999999999,18272.350000000002,-17430.320000000003
5,2462739709722524160,Harry,Bender,7801.96,9285.140000000001,1942.1899999999987
5,2463214430926673408,Jeromy,Flores,8679.68,4766.34,19729.510000000002
5,2463966481605532672,Sharilyn,Winbush,3049.93,1581.75,199.7199999999989
5,2464707379873177600,Johnna,Borden,3773.75,5134.56,-4066.0300000000007
5,2465255801021516288,Ricky,Newman,4135.9,5553.91,-4917.170000000003
5,2466111538056751616,James,Munos,3295.45,6577.530000000001,4478.459999999999
5,2467227218448209920,Darrell,Laing,972.93,6992.97,-3793.2999999999997
5,2467480306866703360,Michael,Ovalle,12926.66,6721.129999999999,-3128.880000000001
5,2467999740127722496,Michael,Derrico,4072.74,10116.190000000002,5440.040000000001
5,2468408567548116480,Bernice,Bradley,3728.03,7669.169999999999,7835.33
5,2468688557518766080,Norma,Bailey,4302.209999999999,6598.37,-5199.790000000004
5,2470491332194924544,David,Silva,0,3359.2200000000003,-8254.75
5,2470648379066379776,Kathleen,Anderson,1641.47,750.5,259.72
5,2471114788863931392,Douglas,Vossen,5657.41,10970.01,-6702.4000000000015
5,2471222199616640000,Joseph,Chandler,258.81,4410.1,-1011.9800000000005
5,2471541010952940544,Ramiro,Elliott,10272.66,8779.81,1403.590000000002
5,2472000624798212608,Margie,Mitton,5161.13,1785.57,-1836.29
5,2472410980010422272,Penelope,Lindley,429.19,1934.8000000000002,491.9100000000012
5,2474403688325638144,Vernie,Quiles,3883.14,2864.5600000000004,-2025.8599999999938
5,2474829573944104448,William,Zuniga,429.23,890.87,-1433.48
5,2475587815542120448,Vera,Magaldi,11126.869999999997,11413.839999999998,-2797.0400000000027
5,2475590117210971136,Jayne,Jackson,6866.279999999999,5571.06,-10567.559999999998
5,2475831672935848960,Larry,Vick,6772.429999999999,3063.37,5985.959999999999
5,2476174906014104576,Jesse,Epps,3377.88,4572.48,17883.68
5,2476660410180408320,Melissa,Jones,1921.04,0,812.5699999999997
5,2477300918253130752,Herminia,Law,15677.980000000001,12025.29,-590.9199999999964
5,2477513050204807680,Tod,Santiago,1517.04,2319.74,-1809.079999999999
5,2478787680522587648,William,Clem,7165.620000000001,3103.65,8168.82
5,2479192676487200768,Cristina,Murphy,2685.3500000000004,3321.49,3431.2299999999996
5,2479916781918989312,Sally,Collado,4891.23,11317.94,-5553.250000000002
5,2482036434931102720,Daniel,Oestmann,1047.5,754.16,3033.36
5,2482113494603056640,Todd,Monroe,2028.1499999999999,0,2950.58
5,2482217376922294272,Samuel,Mazza,10712.13,9549.66,-7583.700000000006
5,2483467254182955520,Mary,Newson,4508.32,4028.45,-1108.5800000000004
5,2483767193723129344,Leroy,Amundson,3018.17,9365.57,-22343.4
5,2484090901627674624,William,Arney,627.5,4890.89,6085.29
5,2484506760660973568,Christine,Hinrichs,840.38,0,2283.08
5,2484669088581058560,Jeff,Lombard,4513.95,2761.6299999999997,-9674.050000000003
5,2485189250275180032,Shawn,Jolin,5304.08,3823.25,6495.65
5,2485472052714526208,Emily,Vines,1933.92,2322.92,3902.83
5,2485473726381387776,Tony,Williams,13596.68,8488.02,3574.649999999998
5,2485656255119113216,George,Elmore,9452.289999999999,11195.750000000002,7712.2199999999975
5,2486753109702974464,Betty,Bryant,9615.38,4561.290000000001,9629.61
5,2487767063572578816,Lauren,Packard,5651.97,8123.08,8395.29
5,2488727322578418688,Lizzie,Spade,782.26,389.89,-2029.6100000000001
5,2489381588058830848,Fred,Rodriquez,4824.490000000001,3368.26,7990.2300000000005
5,2490763596794434560,Gabriel,Scott,16987.829999999998,13182.890000000001,15151.459999999997
5,2492899974111808512,Dora,Jeffries,18635.789999999997,10198.250000000002,-2695.96000000001
5,2493201529988802048,David,Kleinknecht,3217.4700000000003,2669.94,-3449.0499999999993
5,2494188527274630656,Virginia,Nelson,3415.09,4264.84,3440.829999999999
5,2494448383190107648,David,Levy,959.04,5832.42,-5486.580000000001
5,2495132717359779328,Gary,Garfield,2241.6000000000004,1376.9,-8124.159999999998
5,2496932412234887168,Lawrence,Gregory,3797.88,958.44,17034.19
5,2497108539030811136,Robert,Benoit,3815.92,2954.9399999999996,2120.220000000005
5,2499712718082012160,David,Villanueva,5640.06,9295.980000000001,4278.479999999996
5,2499800664226404352,Tracey,Nussbaum,0,1060.65,-806.71
5,2500395553350415360,Samuel,Blow,8865.060000000001,7769.48,-862.2199999999975
5,2503650411422196736,Adam,Lowry,5085.58,6864.639999999999,4067.5300000000025
5,2503663406649814016,Jason,Trimpe,0,198.84,96.95999999999995
5,2503716297726642176,William,Smith,6301.1,3070.87,4403.890000000001
5,2505091671826101248,Alberto,Lemke,1987.78,3393.0499999999997,-5468.089999999999
5,2506838137021956608,Kimberly,Sommerfield,0,1979.01,-1979.01
5,2508988483390400000,David,Moore,5182.43,4124.16,1755.7100000000028
5,2509220861561047552,Peter,Ferguson,991.79,0,2869.7
5,2509999707454934016,Nanci,Shirley,4058.74,4269.07,11071.98
5,2510707065318429184,Albert,Woodruff,1442.59,0,-1862.0700000000008
5,2510962048305311232,Melissa,Burrows,947.61,2630.69,-4745.829999999998
5,2511595557615294976,Elvia,Keys,10112.34,9188.49,7523.900000000003
5,2511646227189199872,Margarita,Perry,1527.0400000000002,4887.530000000001,-13049.760000000002
5,2512671300671498240,Elsie,Bartlett,0,1127.07,1517.9199999999998
5,2513471880911581696,Lorraine,Carrell,6923.74,4204.83,6421.93
5,2514892899153634304,George,Harris,5032.719999999999,1571.36,-659.0999999999995
5,2515038960648991744,Larry,Heiman,5093.8099999999995,4031.52,4771.4299999999985
5,2516254089601237504,Joseph,Santos,8588.79,11803.49,-909.7500000000009
5,2516619418531417600,Jesus,Lewis,8436.4,13573.349999999999,-787.390000000003
5,2517655290168901632,Irma,Phair,9107.269999999999,3070.29,-1086.3300000000045
5,2517746725794425344,Zulma,Cash,2379.22,3061.2000000000003,-11690.239999999998
5,2519471025762890240,Tracey,Bennett,0,383.69,1520.7299999999998
5,2519698589320369152,Mario,Pappas,6947.01,10767.410000000002,-4607.66
5,2521160930259679744,Carmen,Helms,1673.78,6387.35,-7338.72
5,2522356164476071936,Thomas,Byrum,4098.91,10891.88,-15785.4
5,2523559300249937408,Wilford,Lamarre,0,641.17,2710.47
5,2523884229329766912,Anthony,Smith,1664.28,3557.6899999999996,-2755.71
5,2524179190384314880,Carmen,Terry,7509.349999999999,2962.04,14367.019999999999
5,2525419904812705792,Sandra,Adkins,6603.99,10496.54,-5961.799999999999
5,2525539966185013760,Jill,Burns,1726.73,7838.1900000000005,-13177.720000000001
5,2526194417794112000,Michael,Davis,9440.6,4600.860000000001,8131.1399999999985
5,2527123964228314624,Vickie,Morgan,680.3,2243.92,299.4799999999998
5,2528825724860766208,Laureen,Pratt,979.19,1418.87,-9677.04
5,2530453989219118592,Mariano,Mcfarland,0,3027.28,-5012.85
5,2532592943791492608,Barbara,Francis,6026.8099999999995,6932.56,-10299.159999999996
5,2533272422712372736,Pearl,Carlson,607.79,1902.28,2597.3999999999996
5,2534686800609684480,Lawrence,Weinman,3883.5,11722.769999999999,-19880.579999999994
5,2535602560581853184,Steven,Haglund,4159.16,5696.219999999999,-5269.650000000001
5,2535775795247022592,Bernice,Hughes,769.65,153.76,-435.0399999999994
5,2535895516176994816,Jessica,Cummins,0,898.93,-1760.29
5,2536154242567280128,Gary,Cave,4465.93,2516.75,6451.230000000001
5,2536539258318601216,Robert,Harmon,5630.11,1377.7,5041.859999999999
5,2538104512558220800,John,Webb,5035.35,4650.59,4082.180000000001
5,2539341295828457984,Bruce,Dillion,1742.32,0,-1689.01
5,2540160591410626048,Alberta,Burns,2457.4300000000003,0,3957.11
5,2540650520439969280,Connie,Martin,581.59,82.33,5564.179999999999
5,2541781384564858880,Ruth,Deleon,9889.869999999999,13559.960000000001,-1144.460000000001
5,2542192012746920960,Amy,Fisher,5669.589999999999,11123.02,-3496.51
5,2543248653104923136,Carmen,Vannoy,10805.789999999999,11600.109999999999,93.33000000000175
5,2546863006411334144,Ryan,Sumpter,2935.6400000000003,7314.1,-4757.91
5,2547508872178667520,Patricia,Rios,3537.8100000000004,2723.5299999999997,13408.729999999998
5,2547918754438399488,Diane,Montoya,964.87,189.92,4770.8
5,2548289634844062720,Joe,Hall,1712.4299999999998,2150.87,-6753.720000000001
5,2551841841632010752,Richard,Reddy,3945.02,10376.42,-7759.670000000002
5,2552542358273027584,Michelle,Brookins,3381.77,4276.78,-5607.09
5,2553643631743108096,Frances,Felix,2330.93,3165.83,-457.06000000000034
5,2554151761998353408,Hallie,Pecoraro,6004.990000000001,6361.780000000001,-4816.609999999999
5,2555704997054061568,David,Campbell,3833.8899999999994,1752.53,12676.279999999999
5,2556925768924154368,Maureen,Chavis,3645.8099999999995,7952.240000000001,-2486.1799999999994
5,2558111308498798080,Catherine,Thurber,3120.06,1288.3400000000001,-302.37000000000126
5,2558660460314056192,James,Creech,0,492.91,-5232.41
5,2558679827356896768,Eunice,Schermerhorn,7180.99,8705.66,3816.08
5,2560213189651287040,Angelyn,Bateman,4480.299999999999,1500.31,14613.32
5,2560286796570448384,Jefferey,Mealer,4564.09,6441.76,1545.0900000000001
5,2560399683186313216,Linda,Jones,8104.04,4557.1900000000005,-3385.1600000000008
5,2560449713654776832,Anthony,Petrey,1872.91,3303.2200000000003,-6247.160000000001
5,2560995467073715200,Naomi,Simpson,0,300.98,112.79000000000013
5,2561331158668375552,Troy,Koppenhaver,4264.29,1569.07,-3709.449999999998
5,2561896911693842432,Roxanne,Bock,5236.7,11055.72,12492.679999999993
5,2562162531236957696,Dale,Mcnutt,0,2668.99,-829.5699999999997
5,2562230336857240576,Derek,Rodriquez,6035.080000000001,9923.01,-12734.82
5,2564423857710225408,Jonah,Mengel,513.24,0,-1644.8200000000004
5,2565475953448958976,Doris,Thomas,0,3228.35,-2518.74
5,2566367443604602880,Jane,Debolt,8393.15,15408.830000000002,-18013.320000000007
5,2567714725787148288,Ernest,Fernandez,3851.0499999999997,2981.2599999999998,1393.0800000000008
5,2568477438573370880,John,Wells,1297.85,4745.66,-16348.98
5,2568630654802036224,Brian,Baltodano,1703.93,3265.6499999999996,-1756.7999999999995
5,2570485267895766016,Kathy,Hirsch,201.57,0,-603.1000000000004
5,2571334624069783552,Glenda,Becker,2023.4499999999998,0,7016.119999999998
5,2573064612166715904,Stella,Bright,5532.620000000001,10635.159999999998,-9359.080000000002
5,2573324933899844608,Thomas,Jones,7579.170000000001,1565.62,4309.66
5,2573773868813362688,Robin,Garrison,4806.9400000000005,2013.25,-1359.9199999999992
5,2573935713193475072,Jacob,Hurd,11111.449999999999,13032.09,-13346.980000000001
5,2574838983414779904,Michael,Barkley,7396.279999999999,6685.62,-1418.9199999999992
5,2575764292123150336,Nancy,Arsenault,2950.69,4956.8,355.18000000000075
5,2576900109388076032,Charles,Morris,8363.759999999998,7978.860000000001,16870.39
5,2576933334858781184,Jody,Dadson,7962.569999999999,3117.37,7237.59
5,2579302455284864512,Justin,Barry,9874.810000000003,9090.38,-5795.489999999998
5,2580607829958610432,Janice,Gill,10984.57,10936.4,-16872.129999999997
5,2582774108159630336,Tyson,Palasik,9896.83,3793.9399999999996,8692.289999999999
5,2583131555579024384,Reginald,Nash,14643.660000000002,2999.85,12944.29
5,2583137397506370048,Joshua,Wampler,6622.14,13007.790000000003,-19704.68
5,2586125041474066944,Anna,Light,3282.64,5103.32,-20585.749999999993
5,2586332518117323776,David,Martinez,6720.66,3558.3399999999997,-3050.5200000000045
5,2586346221751691264,Hilda,Hathaway,3013.67,5427.22,-12206.760000000002
5,2586374457951144960,Joseph,Whiteley,4419.42,4386.8,-1374.2000000000007
5,2587358314099462656,Sophia,Major,5584.79,3950.0699999999997,11840.54
5,2587596597887161344,Ben,Thompson,7171.469999999999,8602.550000000001,-3670.769999999995
5,2587706900026350080,Sally,Luevano,408.57,0,-1981.2900000000002
5,2589304899779741696,Thomas,Williams,594.39,1939.85,-4.900000000000546
5,2590286228698289152,Stacy,Walker,1976.57,7758.7,-18975.829999999998
5,2591320266955484672,Debra,Church,5194.96,5782.37,512.7799999999993
5,2593540094854644736,Jamie,Jones,0,595.94,-6858.540000000001
5,2593574077834569216,Noah,Walt,6350.03,5184.63,-565.4400000000014
5,2594047552621026304,Travis,Lapointe,0,970.87,-1138.2499999999995
5,2596299620225996288,Brian,Knaus,1426.16,0,-1171.9200000000003
5,2598939262097692160,Albert,Palmer,2840.33,2100.19,4865.9400000000005
5,2599090033621524992,Sandra,Snyder,4043.4900000000002,10218.949999999999,6136.790000000001
5,2599498054364551168,Doreen,Anderson,876.22,5651.300000000001,-4885.660000000003
5,2599895145074869248,Emma,Boatright,11455.21,6027.03,14095.419999999995
5,2599979617199263232,Mark,Adams,4842.15,10456.61,-850.4899999999998
5,2600421965149839872,Ulysses,Velasquez,6790.7,7353.5199999999995,8141.699999999999
5,2600936236035973632,Linda,Roberts,2332.2799999999997,3335.34,3743.7299999999987
5,2601668649238309376,Anna,Hill,6104.96,3211.19,7842.300000000001
5,2601987409008435200,Janet,Zamora,4424.07,3762.08,-1605.2099999999996
5,2602482574096294400,Jessica,Hale,5759.2699999999995,13559.74,-21228.53
5,2603630006900915712,Alfredo,Self,5599.91,7987.379999999999,-2131.529999999999
5,2603841703805282304,Jeanette,Robert,12203.029999999999,8431.59,-9006.3
5,2606746566450145280,Thomas,Helf,8988.03,2525.08,-5859.149999999998
5,2606818349788292608,Doris,Hanson,6388.63,10645.589999999998,-17344.17
5,2607768117720081408,Phillip,Foster,0,949.42,1798.8899999999999
5,2607858978322408448,Michael,Quinlan,4689.820000000001,7500.7,5636.740000000003
5,2608581694572049408,Sherry,Leist,7514.200000000001,11125.009999999998,-9162.609999999993
5,2609637175158321664,Kimberly,Sparks,4230.09,6091.82,-9676.300000000001
5,2609863669245195264,George,Conley,6476.54,3152.97,3776.790000000001
5,2610160919938911232,Jacob,Gilbert,10615.5,6849.900000000001,11718.529999999999
5,2610173783219503616,Dorothy,Mcnamara,2177.98,2767.66,-4015.85
5,2613624229262431744,James,Smith,8596.300000000001,6149.639999999999,5158.880000000004
5,2614626393616164864,Sharen,Look,6271.569999999999,8005.73,-1671.0499999999993
5,2614991037633121280,Roy,Brown,4662,5813.08,5923.400000000001
5,2616277588773161984,Gerald,Hansen,2506.55,1558.58,-1736.9699999999993
5,2616922211367222784,Lauren,Baade,4610.41,7617.85,1074.6800000000048
5,2618285838635901440,Leah,Jacobs,10486.020000000002,10585.9,-1382.3499999999972
5,2618697549914928128,Kathy,King,5107.03,6908.22,5678.54
5,2618845130064168960,Richard,Camargo,1874.8,3544.27,-2250.789999999999
5,2619551394847003648,Lorenzo,Smith,7894.879999999999,8623.51,-10052.100000000006
5,2620780745558466048,Penny,Collins,13119.019999999999,9756.200000000003,4060.2099999999973
5,2623357111744180736,Peggy,Knisley,8720.7,6154.65,6011.480000000001
5,2623378824099858944,Tina,Fitting,1148.16,1378.56,2557.369999999999
5,2624137311742048768,Zina,Russo,6428.79,10904.55,-8766.969999999998
5,2624655619760651776,Anna,Armantrout,5229.6900000000005,5196.28,-1467.3900000000006
5,2624715554378022912,Dirk,Cole,2373.93,1776.93,-1032.370000000001
5,2625313788212448768,Christine,Follmer,10136.43,8444.16,-5411.510000000001
5,2625391256293430784,Aimee,Seay,9253.21,7308.140000000001,-4585.490000000004
5,2625802069065530368,Olga,Williams,1577.95,6361.5,-3072.3900000000017
5,2627768849574926848,Shirley,Lowe,5327.91,7971.599999999999,5927.179999999999
5,2627791126623022592,Mark,Tierney,8184.77,3968.27,14177.650000000001
5,2628263091868914176,Barbara,Clark,5442.679999999999,10222.800000000001,6110.219999999998
5,2629270523458743296,Glenn,Doxey,10772.479999999998,2622.25,4.2499999999972715
5,2629818126839208960,Patrick,Helsel,7815.889999999999,8612.7,-6468.610000000002
5,2629948797851294720,Miguel,Sansone,12600.419999999998,7836.430000000001,5502.2999999999965
5,2630624480948998144,Gloria,Marble,13601.620000000003,9040.09,-8753.759999999997
5,2632040229233118720,Pamela,Esparza,5234.17,9382.51,4072.949999999997
5,2632288238708204544,Iola,Cramer,1507.5900000000001,2406.4700000000003,-2461.75
5,2632779660562356736,Jeanine,Marini,9015.55,4395.37,13003.02
5,2632919501194758656,Kelly,Mann,9414.48,11294.060000000001,295.8799999999983
5,2633234609811758080,Peggy,Dorsey,9275.82,11568.51,9450.369999999997
5,2634199125617753088,Patricia,Martinez,2532.41,9171.689999999999,-6966.03
5,2637291898319852544,Nathan,Morris,5192.83,838.89,1237.5600000000004
5,2640320943252103168,Gwendolyn,Martinez,0,702.9,-764.5500000000001
5,2640479162737513984,Virgie,Bass,9141.33,4808.31,-6965.900000000006
5,2641734455581849088,Alicia,Rodgers,0,3098.8999999999996,-6772.73
5,2641743907101494272,Sanford,Praino,6586.39,3162.55,201.66999999999962
5,2641978042501890048,Maricela,Maltie,10559.570000000002,10556.830000000002,-5301.550000000003
5,2642059356612363264,Lani,Seller,11183.839999999998,22688.930000000004,-15354.690000000006
5,2642898766285973504,Terry,Broughton,12086.990000000002,12791.109999999999,6828.319999999998
5,2642923311500563968,Shirley,Kauffman,11091.5,9244.74,-4144.54
5,2643062404671201280,Sherri,Sanchez,5523.49,8959.580000000002,-15034.54
5,2643652281239262720,Laura,Holland,8619.78,7165.06,9800.450000000004
5,2644426141454041088,Stacey,Knowlton,5226.400000000001,400.83,12119.78
5,2649970100534411776,Charles,Miller,8965.699999999999,9469.859999999999,-4443.940000000003
5,2650696579166333440,Raymond,Toth,741.29,1314.94,-452.51999999999975
5,2652275893824130048,Nancy,Stevens,2320.1800000000003,2332.54,2185.4999999999995
5,2652396927645548032,James,Martinez,1411.67,0,-738.75
5,2652844979336986624,Alfonzo,Few,2528.8,436.62,5323.48
5,2653234636001793024,Sean,Carskadon,139.34,0,4005.5400000000004
5,2653998259120111616,Barbara,Contreras,8727.08,5414.599999999999,4357.909999999999
5,2657093479039383552,Marilyn,Frye,4687.84,7804.640000000001,-7092.41
5,2657203202330938880,Fern,Burns,6682.4400000000005,9570.01,4404.4099999999935
5,2658648434862502400,Jorge,Woodall,3790.77,6751.66,-869.6500000000005
5,2660175025287575552,Holly,Pugh,2952.17,2179.23,-979.3600000000001
5,2660646551175986176,Clinton,Libby,11568.53,7290.8,815.6600000000026
5,2660718834710528000,James,Keene,5675.18,1926.0199999999998,3394.9399999999987
5,2661371392181724672,Pamela,Newman,1853.86,1852.81,33.62999999999988
5,2661878467426132480,Richard,Rodriquez,0,1938.29,-2653.11
5,2665404926655171584,Robert,White,3804.89,1850.83,5776.630000000001
5,2667066982082603008,Amy,Robertson,2379.99,2039.98,5347.02
5,2669770626198738432,Willie,Sanders,3062.73,3570.02,-7431.920000000001
5,2672891923232528384,Suzy,Hopkins,3162.67,1381.34,4817.73
5,2672943616344250880,Samuel,Diaz,0,1492.01,4578.710000000001
5,2673459383063364096,Juan,Mcbride,4322.88,2445.59,6911.11
5,2673509843933815808,Sarah,Stevens,7078.7,4827.43,13475.470000000001
5,2673902130795687424,Susan,Duskey,3500.53,3765.69,1726.0200000000002
5,2674013400605851648,Adam,Edwards,4692.96,4719.639999999999,-327.03999999999996
5,2676067336235321856,Susan,Williams,1193.55,1271.31,829.6999999999998
5,2676183609842524672,Jean,Allen,6081.289999999999,14597.36,-29252.86
5,2676828978683922944,Alex,Smith,5799.780000000001,5729.04,-4207.869999999999
5,2677014377605492224,Aliza,Harris,9510.800000000001,10381.04,-5047.639999999997
5,2677410677411453440,Eddie,Froman,257.83,1282,332.0099999999991
5,2677792080588005376,Donnie,Russell,5291.51,10681.339999999998,-12312.529999999999
5,2678990339805530624,Minnie,Campbell,6899.36,3461.6000000000004,679.1299999999965
5,2679291943877476352,Mike,Mills,525.95,564.32,-4806.3
5,2679670451783498752,Raymond,Brothers,8718.130000000001,6404.52,8774.310000000003
5,2680369878994460672,Kathryn,Rubinstein,64.94,0,-5551.96
5,2683020451557135872,Edward,Carson,3901.5700000000006,4488.25,-9035.769999999997
5,2683023296453285888,Samuel,Looney,4124.599999999999,5936.41,724.5300000000052
5,2683180543879599104,Carl,Chavez,5209.1900000000005,2749.1,14740.849999999999
5,2684039354950844416,Carolyn,Alaibilla,3118.62,1209.1599999999999,-895.75
5,2685263304373407744,Andres,Whitefield,8006.389999999999,6282.349999999999,-1475.7299999999977
5,2687932702432176128,Ryan,Gonzales,5885.62,11089.99,5827.409999999999
5,2688430449923718144,Emma,Justice,6091.640000000001,425.23,8197.600000000002
5,2689098867936881152,Jeanine,Taylor,12526.369999999999,7248.14,20106.36
5,2690308216105841152,Dorothy,Camus,3262.01,4718.08,-4655.39
5,2692312971692909568,William,Altro,4150.99,7125.09,-16628.78
5,2693083241134311424,Val,Sims,3416.32,6127.77,-5970.400000000002
5,2693254948782513152,Elijah,Isom,8621.939999999999,3084.8199999999997,9918.469999999998
5,2693547332096265728,Vern,Menard,2110.09,4569.07,-11736.130000000001
5,2693574951648916480,Deidre,Hardebeck,3041.7200000000003,7215.620000000001,-249.5200000000059
5,2694152952125867520,Hubert,Brown,8971.08,9988.74,773.0599999999995
5,2694993938318499328,Tyler,Moreno,7178.53,9503.9,984.0100000000002
5,2696457898893315584,Christopher,Crow,14155.75,12052.509999999998,9738.23
5,2696695611989254144,Barton,Hayes,1453.7,2893.35,4318.3099999999995
5,2697229649285143040,Cathy,Holahan,3820.2200000000003,2705.21,-11046.86
5,2697485910437306880,James,Johnson,7323.05,8254.44,-12417.66
5,2697972588437673984,Julie,Allyn,2724.46,5176.23,4152.670000000004
5,2699485781399132160,Martha,Wheeler,5047.080000000001,6712.68,-3558.3099999999986
5,2700355186344323584,Dawn,Hill,758.9299999999998,1140.44,-2697.4299999999994
5,2701935772273924096,Gertrude,Nelson,2268.4900000000002,3207.0699999999997,-6851.389999999999
